trade_id,symbol,side,entry_ts_ms,exit_ts_ms,entry_ts_utc,exit_ts_utc,entry_price,exit_price,stop_price,target_price,qty,hold_bars,exit_reason,gross_pnl,realized_pnl,fees,slippage_cost,funding,mae,mfe
96,ETHUSDT,long,1627261200000,1627347600000,2021-07-26T01:00:00+00:00,2021-07-27T01:00:00+00:00,2260.97,2182.52,2182.52,2491.75,0.01,24,stop,-0.7844999999999982,-0.8089391949999982,0.024439195,0.011299999999996544,0.0,-1.0566999999999962,1.725600000000004
97,ETHUSDT,long,1628082000000,1628211600000,2021-08-04T13:00:00+00:00,2021-08-06T01:00:00+00:00,2587.58,2777.91,2491.95,2868.78,0.01,36,max_hold,1.9032999999999993,1.8737898049999993,0.029510195000000003,0.012999999999997272,0.0,-0.6057999999999993,2.590500000000002
98,ETHUSDT,short,1629644400000,1629673200000,2021-08-22T15:00:00+00:00,2021-08-22T23:00:00+00:00,3165.27,3248.3,3248.3,2922.61,0.01,8,stop,-0.830300000000002,-0.8655746350000021,0.035274635000000006,0.015900000000001455,0.0,-0.9142999999999983,0.40920000000000073
99,ETHUSDT,short,1629813600000,1629943200000,2021-08-24T14:00:00+00:00,2021-08-26T02:00:00+00:00,3253.36,3212.09,3336.6,3009.79,0.01,36,max_hold,0.41269999999999984,0.3771400249999998,0.035559975,0.016299999999996543,0.0,-0.04639999999999873,1.7484000000000015
100,ETHUSDT,long,1630396800000,1630512000000,2021-08-31T08:00:00+00:00,2021-09-01T16:00:00+00:00,3365.32,3776.63,3225.95,3776.63,0.01,32,target,4.113099999999999,4.073819274999999,0.039280725,0.016900000000000547,0.0,-0.5297000000000025,4.5230999999999995
101,ETHUSDT,long,1630515600000,1630645200000,2021-09-01T17:00:00+00:00,2021-09-03T05:00:00+00:00,3754.39,3813.050000000001,3655.53,4043.14,0.01,36,max_hold,0.5866000000000031,0.5449790800000032,0.041620920000000006,0.018799999999996545,0.0,-0.663699999999999,0.9461000000000013
102,ETHUSDT,short,1631005200000,1631023200000,2021-09-07T09:00:00+00:00,2021-09-07T14:00:00+00:00,3756.52,3557.23,3825.66,3557.23,0.01,5,target,1.9928999999999997,1.9526743749999997,0.040225625,0.01880000000000109,0.0,-0.30449999999999816,3.7190999999999987
103,ETHUSDT,short,1631026800000,1631156400000,2021-09-07T15:00:00+00:00,2021-09-09T03:00:00+00:00,3390.12,3449.29,3620.47,2705.86,0.01,36,max_hold,-0.5917000000000008,-0.6293167550000007,0.037616755,0.017000000000002728,0.0,-1.848800000000001,4.671199999999999
104,ETHUSDT,long,1631437200000,1631476800000,2021-09-12T09:00:00+00:00,2021-09-12T20:00:00+00:00,3441.47,3313.28,3313.28,3819.17,0.01,11,stop,-1.281899999999996,-1.319051124999996,0.03715112500000001,0.017199999999997998,0.0,-1.3128999999999997,0.3348000000000002
105,ETHUSDT,long,1631768400000,1631822400000,2021-09-16T05:00:00+00:00,2021-09-16T20:00:00+00:00,3653.37,3532.32,3532.32,4009.17,0.01,15,stop,-1.2104999999999972,-1.2500212949999971,0.039521295000000005,0.01829999999999927,0.0,-1.713699999999999,0.06230000000000018
106,ETHUSDT,short,1632052800000,1632135600000,2021-09-19T12:00:00+00:00,2021-09-20T11:00:00+00:00,3324.75,3070.64,3411.67,3070.64,0.01,23,target,2.5411000000000015,2.5059253550000014,0.035174645000000004,0.016700000000000728,0.0,-0.5725,3.1296000000000004
107,ETHUSDT,short,1632477600000,1632607200000,2021-09-24T10:00:00+00:00,2021-09-25T22:00:00+00:00,2857.86,2912.18,3009.85,2406.37,0.01,36,max_hold,-0.5431999999999971,-0.5749352199999971,0.03173522000000001,0.014299999999998363,0.0,-1.2157999999999993,1.2686000000000013
108,ETHUSDT,long,1632650400000,1632780000000,2021-09-26T10:00:00+00:00,2021-09-27T22:00:00+00:00,2982.5,2994.06,2847.45,3381.6,0.01,36,max_hold,0.11559999999999945,0.08272891999999946,0.032871080000000004,0.015,0.0,-0.5240999999999986,1.814000000000001
109,ETHUSDT,long,1633528800000,1633658400000,2021-10-06T14:00:00+00:00,2021-10-08T02:00:00+00:00,3585.55,3610.47,3461.39,3952.71,0.01,36,max_hold,0.24919999999999617,0.20962188999999617,0.03957811,0.01800000000000182,0.0,-1.151800000000003,0.7442999999999984
110,ETHUSDT,short,1633831200000,1633838400000,2021-10-10T02:00:00+00:00,2021-10-10T04:00:00+00:00,3503.48,3565.62,3565.62,3324.14,0.01,2,stop,-0.6213999999999987,-0.6602800499999988,0.03888005,0.017599999999997635,0.0,-0.7651999999999999,0.18179999999999838
111,ETHUSDT,long,1634212800000,1634342400000,2021-10-14T12:00:00+00:00,2021-10-16T00:00:00+00:00,3742.53,3872.7,3643.15,4033.17,0.01,36,max_hold,1.3016999999999963,1.2598162349999964,0.041883765,0.01880000000000109,0.0,-0.17230000000000018,1.7246999999999981
112,ETHUSDT,long,1636333200000,1636462800000,2021-11-08T01:00:00+00:00,2021-11-09T13:00:00+00:00,4698.55,4785.4,4608.06,4960.57,0.01,36,max_hold,0.8684999999999946,0.8163382749999946,0.052161725000000006,0.02350000000000364,0.0,-0.1268000000000029,1.4642000000000008
113,ETHUSDT,short,1636711200000,1636840800000,2021-11-12T10:00:00+00:00,2021-11-13T22:00:00+00:00,4616.75,4657.67,4757.3,4205.51,0.01,36,max_hold,-0.40920000000000073,-0.46020931000000076,0.05100931000000001,0.023100000000004003,0.0,-0.9125,1.0875000000000001
114,ETHUSDT,short,1637024400000,1637154000000,2021-11-16T01:00:00+00:00,2021-11-17T13:00:00+00:00,4438.73,4244.7,4573.28,4044.03,0.01,36,max_hold,1.9402999999999975,1.8925411349999974,0.047758865,0.02230000000000473,0.0,-0.09710000000000037,3.7672999999999957
115,ETHUSDT,long,1637434800000,1637535600000,2021-11-20T19:00:00+00:00,2021-11-21T23:00:00+00:00,4373.32,4257.02,4257.02,4713.47,0.01,28,stop,-1.1629999999999927,-1.2104668699999928,0.04746687000000001,0.021899999999996,0.0,-1.313199999999997,0.6269000000000051
116,ETHUSDT,short,1637917200000,1638046800000,2021-11-26T09:00:00+00:00,2021-11-27T21:00:00+00:00,4096.73,4054.14,4205.68,3776.91,0.01,36,max_hold,0.4258999999999969,0.3810702149999969,0.044829785,0.02050000000000182,0.0,-0.859300000000003,1.8572999999999957
117,ETHUSDT,short,1639148400000,1639278000000,2021-12-10T15:00:00+00:00,2021-12-12T03:00:00+00:00,4027.23,4032.929999999999,4217.28,3463.75,0.01,36,max_hold,-0.056999999999998184,-0.10133087999999818,0.04433088,0.02019999999999982,0.0,-0.7086000000000013,1.962199999999998
118,ETHUSDT,short,1639584000000,1639591200000,2021-12-15T16:00:00+00:00,2021-12-15T18:00:00+00:00,3654.77,3787.78,3787.78,3263.11,0.01,2,stop,-1.3301000000000023,-1.3710340250000024,0.040934025,0.01829999999999927,0.0,-1.8577,0.1538000000000011
119,ETHUSDT,long,1639598400000,1639728000000,2021-12-15T20:00:00+00:00,2021-12-17T08:00:00+00:00,3970.34,3880.61,3783.09,4524.14,0.01,36,max_hold,-0.8973000000000002,-0.9404802250000002,0.043180225,0.019900000000002364,0.0,-1.1991000000000032,1.4813000000000012
120,ETHUSDT,short,1640178000000,1640188800000,2021-12-22T13:00:00+00:00,2021-12-22T16:00:00+00:00,3952.22,4022.9,4022.9,3747.46,0.01,3,stop,-0.7068000000000029,-0.7506631600000029,0.04386316,0.019800000000000182,0.0,-0.8143000000000029,0.09379999999999655
121,ETHUSDT,long,1641142800000,1641225600000,2022-01-02T17:00:00+00:00,2022-01-03T16:00:00+00:00,3840.31,3769.6,3769.6,4044.72,0.01,23,stop,-0.7071000000000004,-0.7489545050000004,0.041854505,0.019200000000000727,0.0,-1.0811000000000013,0.19690000000000055
122,ETHUSDT,short,1641412800000,1641459600000,2022-01-05T20:00:00+00:00,2022-01-06T09:00:00+00:00,3651.71,3361.62,3750.95,3361.62,0.01,13,target,2.9009000000000014,2.8623266850000015,0.038573315,0.01829999999999927,0.0,-0.11849999999999909,3.594000000000001
123,ETHUSDT,short,1641528000000,1641657600000,2022-01-07T04:00:00+00:00,2022-01-08T16:00:00+00:00,3236.43,3159.66,3350.46,2900.83,0.01,36,max_hold,0.7676999999999998,0.7325215049999998,0.035178495000000004,0.016200000000003455,0.0,-0.5841000000000031,1.9565999999999986
124,ETHUSDT,short,1641664800000,1641693600000,2022-01-08T18:00:00+00:00,2022-01-09T02:00:00+00:00,3036.88,3142.73,3142.73,2725.41,0.01,8,stop,-1.058499999999999,-1.092487854999999,0.033987855,0.015199999999999818,0.0,-1.0856999999999972,0.40430000000000293
125,ETHUSDT,short,1641819600000,1641866400000,2022-01-10T13:00:00+00:00,2022-01-11T02:00:00+00:00,3028.55,3118.46,3118.46,2764.94,0.01,13,stop,-0.8990999999999986,-0.9329085549999986,0.033808555000000004,0.015199999999999818,0.0,-0.991899999999996,1.0376999999999998
126,ETHUSDT,long,1641920400000,1642050000000,2022-01-11T17:00:00+00:00,2022-01-13T05:00:00+00:00,3219.61,3335.53,3124.78,3497.66,0.01,36,max_hold,1.1592000000000007,1.1231467300000006,0.03605327,0.016100000000001273,0.0,-0.19610000000000127,1.9138999999999988
127,ETHUSDT,short,1642716000000,1642766400000,2022-01-20T22:00:00+00:00,2022-01-21T12:00:00+00:00,3077.2,2732.81,3194.05,2732.81,0.01,14,target,3.443899999999999,3.411944944999999,0.031955055,0.015399999999999636,0.0,-0.2755000000000018,3.5084999999999993
128,ETHUSDT,short,1643814000000,1643943600000,2022-02-02T15:00:00+00:00,2022-02-04T03:00:00+00:00,2684.37,2685.8,2778.87,2406.26,0.01,36,max_hold,-0.014300000000002911,-0.043835935000002914,0.029535935000000003,0.01349999999999909,0.0,-0.4823000000000002,1.1173000000000002
129,ETHUSDT,long,1643954400000,1644084000000,2022-02-04T06:00:00+00:00,2022-02-05T18:00:00+00:00,2770.23,3015.83,2669.93,3065.56,0.01,36,max_hold,2.455999999999999,2.424176669999999,0.031823330000000004,0.013899999999998728,0.0,-0.07400000000000091,2.8967999999999985
130,ETHUSDT,long,1644192000000,1644321600000,2022-02-07T00:00:00+00:00,2022-02-08T12:00:00+00:00,3055.79,3103.81,2978.13,3282.64,0.01,36,max_hold,0.48019999999999985,0.44632219999999984,0.0338778,0.015299999999997455,0.0,-0.6496000000000004,1.9086000000000014
131,ETHUSDT,short,1644501600000,1644505200000,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,3123.9,3240.4,3240.4,2780.53,0.01,1,stop,-1.165,-1.20000365,0.035003650000000004,0.01569999999999709,0.0,-1.4109999999999991,0.40320000000000167
132,ETHUSDT,long,1644890400000,1645020000000,2022-02-15T02:00:00+00:00,2022-02-16T14:00:00+00:00,3021.72,3072.79,2897.43,3388.55,0.01,36,max_hold,0.5107000000000016,0.4771801950000016,0.033519805,0.015199999999999818,0.0,-0.16139999999999874,1.7628000000000021
133,ETHUSDT,long,1645041600000,1645066800000,2022-02-16T20:00:00+00:00,2022-02-17T03:00:00+00:00,3169.37,3093.02,3093.02,3391.31,0.01,7,stop,-0.7634999999999991,-0.7979431449999991,0.034443145,0.01589999999999691,0.0,-0.8823000000000002,0.0863000000000011
134,ETHUSDT,short,1645992000000,1646056800000,2022-02-27T20:00:00+00:00,2022-02-28T14:00:00+00:00,2604.54,2753.03,2753.03,2164.48,0.01,18,stop,-1.4849000000000023,-1.5143666350000022,0.029466635000000005,0.013099999999999454,0.0,-1.5809000000000015,0.5086000000000013
135,ETHUSDT,long,1646060400000,1646190000000,2022-02-28T15:00:00+00:00,2022-03-02T03:00:00+00:00,2757.44,2947.75,2630.87,3131.59,0.01,36,max_hold,1.9030999999999996,1.8717214549999996,0.031378545,0.013800000000001091,0.0,-0.19659999999999855,2.7855999999999996
136,ETHUSDT,short,1646355600000,1646485200000,2022-03-04T01:00:00+00:00,2022-03-05T13:00:00+00:00,2731.98,2651.99,2841.84,2407.89,0.01,36,max_hold,0.7999000000000024,0.7702881650000024,0.029611835000000003,0.01369999999999891,0.0,-0.2775,1.6132999999999993
137,ETHUSDT,short,1646611200000,1646658000000,2022-03-07T00:00:00+00:00,2022-03-07T13:00:00+00:00,2548.08,2617.56,2617.56,2344.79,0.01,13,stop,-0.6948000000000002,-0.7232110200000001,0.028411020000000002,0.012800000000002,0.0,-0.7892000000000008,0.6609000000000015
138,ETHUSDT,short,1647212400000,1647230400000,2022-03-13T23:00:00+00:00,2022-03-14T04:00:00+00:00,2501.66,2569.15,2569.15,2304.22,0.01,5,stop,-0.6749000000000024,-0.7027894550000023,0.027889455,0.012600000000002182,0.0,-1.0441000000000031,0.11409999999999855
139,ETHUSDT,long,1648414800000,1648472400000,2022-03-27T21:00:00+00:00,2022-03-28T13:00:00+00:00,3239.24,3369.14,3193.78,3369.14,0.01,16,target,1.299000000000001,1.262653910000001,0.03634609,0.01619999999999891,0.0,-0.16729999999999565,1.5676000000000023
140,ETHUSDT,short,1648746000000,1648818000000,2022-03-31T17:00:00+00:00,2022-04-01T13:00:00+00:00,3269.19,3363.27,3363.27,2993.46,0.01,20,stop,-0.9407999999999993,-0.9772785299999993,0.03647853000000001,0.016399999999998728,0.0,-0.9580999999999995,0.5913000000000012
141,ETHUSDT,short,1649631600000,1649667600000,2022-04-10T23:00:00+00:00,2022-04-11T09:00:00+00:00,3218.96,3070.04,3270.76,3070.04,0.01,10,target,1.4892000000000007,1.4546105000000007,0.0345895,0.01619999999999891,0.0,-0.10329999999999928,1.4896000000000005
142,ETHUSDT,short,1649671200000,1649800800000,2022-04-11T10:00:00+00:00,2022-04-12T22:00:00+00:00,3077.36,3007.66,3175.02,2790.53,0.01,36,max_hold,0.6970000000000027,0.6635323900000027,0.03346761000000001,0.015399999999999636,0.0,-0.12809999999999946,1.322800000000002
143,ETHUSDT,long,1649858400000,1649952000000,2022-04-13T14:00:00+00:00,2022-04-14T16:00:00+00:00,3079.74,3003.09,3003.09,3303.56,0.01,26,stop,-0.7664999999999964,-0.7999555649999964,0.03345556500000001,0.015399999999999636,0.0,-0.7973999999999979,0.6826000000000022
144,ETHUSDT,short,1650124800000,1650142800000,2022-04-16T16:00:00+00:00,2022-04-16T21:00:00+00:00,3014.32,3047.98,3047.98,2919.35,0.01,5,stop,-0.33659999999999857,-0.3699426499999986,0.03334265,0.015099999999997636,0.0,-0.3952999999999975,0.02
145,ETHUSDT,short,1650240000000,1650319200000,2022-04-18T00:00:00+00:00,2022-04-18T22:00:00+00:00,2984.52,3056.49,3056.49,2774.66,0.01,22,stop,-0.719699999999998,-0.752925554999998,0.033225555000000004,0.015,0.0,-0.8332000000000016,1.086500000000001
146,ETHUSDT,short,1650848400000,1650902400000,2022-04-25T01:00:00+00:00,2022-04-25T16:00:00+00:00,2853.94,2931.16,2931.16,2627.92,0.01,15,stop,-0.772199999999998,-0.804018049999998,0.03181805,0.014299999999998363,0.0,-0.8290999999999986,0.6263999999999987
147,ETHUSDT,short,1651330800000,1651420800000,2022-04-30T15:00:00+00:00,2022-05-01T16:00:00+00:00,2780.11,2826.92,2826.92,2645.29,0.01,25,stop,-0.46809999999999946,-0.49893866499999945,0.030838665000000005,0.01400000000000091,0.0,-0.501500000000001,0.6846000000000004
148,ETHUSDT,long,1651690800000,1651759200000,2022-05-04T19:00:00+00:00,2022-05-05T14:00:00+00:00,2935.07,2844.26,2844.26,3201.61,0.01,19,stop,-0.9080999999999995,-0.9398863149999994,0.03178631500000001,0.014700000000002546,0.0,-1.2307000000000017,0.29929999999999835
149,ETHUSDT,short,1651762800000,1651777200000,2022-05-05T15:00:00+00:00,2022-05-05T19:00:00+00:00,2827.87,2685.17,2877.33,2685.17,0.01,4,target,1.4269999999999983,1.3966782799999982,0.030321720000000003,0.014200000000000728,0.0,-0.01880000000000109,1.4302999999999975
150,ETHUSDT,short,1651960800000,1652061600000,2022-05-07T22:00:00+00:00,2022-05-09T02:00:00+00:00,2618.51,2470.44,2669.61,2470.44,0.01,28,target,1.4807000000000017,1.4527107750000017,0.027989225000000003,0.013099999999999454,0.0,-0.36489999999999784,1.9801000000000022
151,ETHUSDT,short,1652274000000,1652274000000,2022-05-11T13:00:00+00:00,2022-05-11T13:00:00+00:00,2171.74,2350.55,2350.55,1639.66,0.01,0,stop_entry_bar,-1.788100000000004,-1.812972595000004,0.024872595,0.010900000000001455,0.0,-2.2442000000000006,0.21739999999999782
152,ETHUSDT,long,1653213600000,1653231600000,2022-05-22T10:00:00+00:00,2022-05-22T15:00:00+00:00,2027.62,1998.9,1998.9,2109.65,0.01,5,stop,-0.287199999999998,-0.30934585999999803,0.022145860000000003,0.010199999999999819,0.0,-0.37409999999999854,0.09940000000000054
153,ETHUSDT,short,1653555600000,1653580800000,2022-05-26T09:00:00+00:00,2022-05-26T16:00:00+00:00,1832.09,1893.22,1893.22,1652.41,0.01,7,stop,-0.6113000000000011,-0.631789205000001,0.020489205000000003,0.009200000000000728,0.0,-0.7591000000000009,1.0708999999999993
154,ETHUSDT,long,1653876000000,1653944400000,2022-05-30T02:00:00+00:00,2022-05-30T21:00:00+00:00,1845.37,1995.65,1794.03,1995.65,0.01,19,target,1.5028000000000021,1.4816743900000022,0.021125610000000003,0.009299999999998363,0.0,-0.026499999999998636,1.5963000000000012
155,ETHUSDT,short,1654095600000,1654113600000,2022-06-01T15:00:00+00:00,2022-06-01T20:00:00+00:00,1908.43,1778.16,1953.15,1778.16,0.01,5,target,1.3026999999999997,1.2824237549999997,0.020276245000000005,0.009600000000000363,0.0,-0.05009999999999991,1.4991000000000008
156,ETHUSDT,short,1654563600000,1654628400000,2022-06-07T01:00:00+00:00,2022-06-07T19:00:00+00:00,1756.97,1830.8,1830.8,1538.96,0.01,18,stop,-0.7382999999999993,-0.7580327349999993,0.019732735,0.008799999999998817,0.0,-1.1802999999999997,0.3497000000000003
157,ETHUSDT,short,1654866000000,1654934400000,2022-06-10T13:00:00+00:00,2022-06-11T08:00:00+00:00,1727.31,1589.83,1774.31,1589.83,0.01,19,target,1.3748000000000002,1.3565557300000002,0.01824427,0.008700000000001182,0.0,-0.21350000000000136,1.5865999999999987
158,ETHUSDT,short,1654938000000,1655010000000,2022-06-11T09:00:00+00:00,2022-06-12T05:00:00+00:00,1575.13,1424.99,1627.56,1424.99,0.01,20,target,1.501400000000001,1.484899340000001,0.01650066,0.007899999999999636,0.0,-0.385,1.5413000000000012
159,ETHUSDT,short,1655535600000,1655575200000,2022-06-18T07:00:00+00:00,2022-06-18T18:00:00+00:00,1017.68,941.36,1043.82,941.36,0.01,11,target,0.7631999999999994,0.7524252799999994,0.010774720000000002,0.005100000000001046,0.0,-0.1032000000000005,0.8534999999999991
160,ETHUSDT,short,1657717200000,1657720800000,2022-07-13T13:00:00+00:00,2022-07-13T14:00:00+00:00,1027.92,1056.94,1056.94,942.93,0.01,1,stop,-0.29019999999999985,-0.3016667299999998,0.011466730000000001,0.0051999999999998185,0.0,-0.4437999999999988,0.12750000000000114
161,ETHUSDT,long,1657814400000,1657911600000,2022-07-14T16:00:00+00:00,2022-07-15T19:00:00+00:00,1141.06,1264.67,1099.07,1264.67,0.01,27,target,1.2361000000000013,1.2228684850000013,0.013231515000000001,0.005799999999999273,0.0,-0.08179999999999836,1.2894000000000005
162,ETHUSDT,long,1658948400000,1659038400000,2022-07-27T19:00:00+00:00,2022-07-28T20:00:00+00:00,1581.29,1781.05,1513.58,1781.05,0.01,25,target,1.9976,1.97910713,0.01849287,0.007999999999999546,0.0,-0.028199999999999364,2.0321000000000002
163,ETHUSDT,long,1659700800000,1659715200000,2022-08-05T12:00:00+00:00,2022-08-05T16:00:00+00:00,1714.13,1657.01,1657.01,1882.06,0.01,4,stop,-0.5712000000000012,-0.5897412700000012,0.018541270000000002,0.008600000000001273,0.0,-0.5823000000000002,0.11989999999999781
164,ETHUSDT,long,1659949200000,1660039200000,2022-08-08T09:00:00+00:00,2022-08-09T10:00:00+00:00,1773.75,1726.32,1726.32,1912.43,0.01,25,stop,-0.47430000000000067,-0.49355038500000065,0.019250385000000002,0.008900000000001,0.0,-0.6225999999999999,0.4602999999999997
165,ETHUSDT,long,1660136400000,1660266000000,2022-08-10T13:00:00+00:00,2022-08-12T01:00:00+00:00,1823.35,1884.5,1759.46,2011.34,0.01,36,max_hold,0.6115000000000009,0.5911068250000009,0.020393175,0.009199999999998454,0.0,-0.20049999999999954,1.196500000000001
166,ETHUSDT,short,1660496400000,1660528800000,2022-08-14T17:00:00+00:00,2022-08-15T02:00:00+00:00,1939.22,1994.33,1994.33,1777.84,0.01,9,stop,-0.551099999999999,-0.572734524999999,0.021634525,0.009800000000000182,0.0,-0.676099999999999,0.3422000000000003
167,ETHUSDT,short,1660723200000,1660852800000,2022-08-17T08:00:00+00:00,2022-08-18T20:00:00+00:00,1888.5,1869.37,1919.63,1798.9,0.01,36,max_hold,0.1913000000000011,0.1706317150000011,0.020668285,0.009500000000000454,0.0,-0.135,0.7049000000000001
168,ETHUSDT,short,1660892400000,1660942800000,2022-08-19T07:00:00+00:00,2022-08-19T21:00:00+00:00,1747.26,1652.44,1780.04,1652.44,0.01,14,target,0.9481999999999994,0.9295016499999994,0.018698350000000002,0.008800000000001092,0.0,-0.15430000000000063,1.2824000000000002
169,ETHUSDT,long,1661518800000,1661522400000,2022-08-26T13:00:00+00:00,2022-08-26T14:00:00+00:00,1680.1,1655.59,1655.59,1750.28,0.01,1,stop,-0.2450999999999999,-0.2634462949999999,0.018346295000000002,0.008399999999999182,0.0,-0.5,0.2590000000000009
170,ETHUSDT,short,1661526000000,1661612400000,2022-08-26T15:00:00+00:00,2022-08-27T15:00:00+00:00,1632.45,1459.52,1691.19,1459.52,0.01,24,target,1.7293000000000007,1.7122941650000008,0.017005835000000004,0.008199999999999364,0.0,-0.015099999999999909,1.8245000000000005
171,ETHUSDT,long,1662426000000,1662483600000,2022-09-06T01:00:00+00:00,2022-09-06T17:00:00+00:00,1662.47,1615.21,1615.21,1801.0,0.01,16,stop,-0.4725999999999999,-0.4906272399999999,0.01802724,0.008399999999999182,0.0,-0.9247000000000003,0.24279999999999974
172,ETHUSDT,short,1662487200000,1662580800000,2022-09-06T18:00:00+00:00,2022-09-07T20:00:00+00:00,1586.19,1652.17,1652.17,1391.5,0.01,26,stop,-0.6598000000000002,-0.6776109800000002,0.017810980000000004,0.007999999999999546,0.0,-0.6776999999999999,1.0002999999999997
173,ETHUSDT,long,1662584400000,1662714000000,2022-09-07T21:00:00+00:00,2022-09-09T09:00:00+00:00,1640.33,1705.87,1589.74,1788.86,0.01,36,max_hold,0.6553999999999996,0.6369958999999996,0.0184041,0.008199999999999364,0.0,-0.46329999999999927,0.7767000000000007
174,ETHUSDT,short,1663074000000,1663203600000,2022-09-13T13:00:00+00:00,2022-09-15T01:00:00+00:00,1627.44,1617.11,1702.33,1406.74,0.01,36,max_hold,0.10330000000000154,0.08545497500000154,0.017845025,0.008199999999999364,0.0,-0.14799999999999955,0.7944000000000006
175,ETHUSDT,short,1663254000000,1663383600000,2022-09-15T15:00:00+00:00,2022-09-17T03:00:00+00:00,1489.79,1438.98,1597.2,1170.56,0.01,36,max_hold,0.5080999999999994,0.4919917649999994,0.016108235,0.0075,0.0,-0.27079999999999926,0.8678999999999997
176,ETHUSDT,short,1663495200000,1663534800000,2022-09-18T10:00:00+00:00,2022-09-18T21:00:00+00:00,1422.74,1362.09,1443.93,1362.09,0.01,11,target,0.6065000000000009,0.5911834350000009,0.015316565,0.007200000000000273,0.0,-0.20680000000000065,1.0274
177,ETHUSDT,long,1663783200000,1663783200000,2022-09-21T18:00:00+00:00,2022-09-21T18:00:00+00:00,1401.47,1354.08,1354.08,1540.8,0.01,0,stop_entry_bar,-0.473900000000001,-0.489055525000001,0.015155525,0.007100000000000364,0.0,-1.1647000000000003,0.18529999999999974
178,ETHUSDT,short,1664708400000,1664737200000,2022-10-02T11:00:00+00:00,2022-10-02T19:00:00+00:00,1288.2,1307.27,1307.27,1233.64,0.01,8,stop,-0.19069999999999937,-0.20497508499999936,0.014275085000000002,0.006499999999998636,0.0,-0.2539999999999986,0.03200000000000046
179,ETHUSDT,short,1665147600000,1665277200000,2022-10-07T13:00:00+00:00,2022-10-09T01:00:00+00:00,1330.03,1311.84,1350.59,1271.07,0.01,36,max_hold,0.18190000000000056,0.16736971500000056,0.014530285,0.006700000000000728,0.0,-0.11970000000000028,0.2802999999999997
180,ETHUSDT,short,1665658800000,1665658800000,2022-10-13T11:00:00+00:00,2022-10-13T11:00:00+00:00,1241.29,1250.23,1250.23,1216.98,0.01,0,stop_entry_bar,-0.08940000000000055,-0.10310336000000055,0.013703360000000001,0.006300000000001091,0.0,-0.10640000000000101,0.016900000000000547
181,ETHUSDT,long,1665950400000,1666080000000,2022-10-16T20:00:00+00:00,2022-10-18T08:00:00+00:00,1307.98,1336.21,1289.76,1360.0,0.01,36,max_hold,0.28230000000000016,0.2677569550000002,0.014543045000000001,0.006600000000000819,0.0,-0.17920000000000072,0.34019999999999984
182,ETHUSDT,long,1666548000000,1666677600000,2022-10-23T18:00:00+00:00,2022-10-25T06:00:00+00:00,1328.75,1349.36,1311.72,1377.17,0.01,36,max_hold,0.206099999999999,0.191370394999999,0.014729605,0.006700000000000728,0.0,-0.065,0.4225
183,ETHUSDT,long,1666706400000,1666717200000,2022-10-25T14:00:00+00:00,2022-10-25T17:00:00+00:00,1382.05,1442.06,1361.11,1442.06,0.01,3,target,0.6001,0.584567395,0.015532605000000001,0.007000000000000455,0.0,-0.054700000000000276,1.516300000000001
184,ETHUSDT,long,1666720800000,1666720800000,2022-10-25T18:00:00+00:00,2022-10-25T18:00:00+00:00,1482.31,1506.01,1473.41,1506.01,0.01,0,target_entry_bar,0.23700000000000046,0.22056424000000047,0.01643576,0.0075,0.0,-0.086099999999999,0.45809999999999945
185,ETHUSDT,long,1667210400000,1667221200000,2022-10-31T10:00:00+00:00,2022-10-31T13:00:00+00:00,1620.61,1575.19,1575.19,1753.64,0.01,3,stop,-0.45419999999999844,-0.47177689999999844,0.0175769,0.008099999999999455,0.0,-0.656099999999999,0.14320000000000163
186,ETHUSDT,short,1667224800000,1667354400000,2022-10-31T14:00:00+00:00,2022-11-02T02:00:00+00:00,1556.56,1585.43,1616.93,1379.13,0.01,36,max_hold,-0.2887000000000012,-0.30598094500000117,0.017280945,0.007799999999999727,0.0,-0.5644000000000006,0.12839999999999918
187,ETHUSDT,long,1667574000000,1667577600000,2022-11-04T15:00:00+00:00,2022-11-04T16:00:00+00:00,1660.83,1614.96,1614.96,1795.07,0.01,1,stop,-0.45869999999999894,-0.47671684499999895,0.018016845000000004,0.008299999999999273,0.0,-0.5482999999999992,0.02009999999999991
188,ETHUSDT,short,1667779200000,1667847600000,2022-11-07T00:00:00+00:00,2022-11-07T19:00:00+00:00,1566.63,1604.1,1604.1,1457.38,0.01,19,stop,-0.37469999999999803,-0.39213901499999804,0.017439015000000002,0.007899999999999636,0.0,-0.4136999999999989,0.2163000000000011
189,ETHUSDT,long,1667926800000,1667926800000,2022-11-08T17:00:00+00:00,2022-11-08T17:00:00+00:00,1546.07,1495.86,1495.86,1693.59,0.01,0,stop_entry_bar,-0.5021000000000003,-0.5188306150000003,0.016730615,0.007799999999999727,0.0,-1.0534999999999992,0.08430000000000064
190,ETHUSDT,short,1667930400000,1667988000000,2022-11-08T18:00:00+00:00,2022-11-09T10:00:00+00:00,1445.57,1135.63,1549.79,1135.63,0.01,16,target,3.0993999999999984,3.0852033999999984,0.014196600000000002,0.007300000000000182,0.0,-0.231400000000001,3.128399999999999
