trade_id,symbol,side,entry_ts_utc,exit_ts_utc,entry_price,exit_price,stop_price,target_price,qty,hold_bars,exit_reason,gross_pnl,realized_pnl,fees,slippage_cost,funding,mae,mfe,return_units,entry_bar_exit,ambiguous_intrabar,tag
101,BTCUSDT,long,2023-04-09T00:00:00+00:00,2023-04-09T00:00:00+00:00,27938.9,28411.8,27681.4,28411.8,0.001,0,target_entry_bar,0.4728999999999978,0.4419071149999978,0.030992885,0.014,0.0,-0.1761000000000022,0.6001999999999971,0.015816911725228904,True,False,tsm_pressure_zone
102,BTCUSDT,long,2023-04-17T00:00:00+00:00,2023-04-17T00:00:00+00:00,30301.8,29922.0,29922.0,31015.8,0.001,0,stop_entry_bar,-0.3797999999999993,-0.4129230899999993,0.03312309000000001,0.015200000000000729,0.0,-1.0818999999999979,0.005600000000002183,-0.013627015226818187,True,False,tsm_pressure_zone
103,BTCUSDT,long,2023-04-26T00:00:00+00:00,2023-05-10T00:00:00+00:00,28300.9,26916.6,26916.6,31026.9,0.001,14,stop,-1.384300000000003,-1.414669625000003,0.030369625000000004,0.014200000000000728,0.0,-1.634300000000003,1.7472999999999994,-0.04998673628753866,False,False,tsm_pressure_zone
104,BTCUSDT,short,2023-05-17T00:00:00+00:00,2023-05-28T00:00:00+00:00,27011.1,27652.8,27652.8,25768.9,0.001,11,stop,-0.6417000000000007,-0.6717651450000007,0.030065145,0.013600000000002183,0.0,-1.2417000000000007,1.1610999999999985,-0.024869966236102964,False,False,tsm_pressure_zone
105,BTCUSDT,short,2023-06-04T00:00:00+00:00,2023-06-04T00:00:00+00:00,27041.3,27350.6,27350.6,26463.4,0.001,0,stop_entry_bar,-0.3092999999999993,-0.3392155449999993,0.029915545,0.013600000000002183,0.0,-0.41870000000000074,0.106,-0.012544350493504355,True,False,tsm_pressure_zone
106,BTCUSDT,short,2023-06-11T00:00:00+00:00,2023-06-17T00:00:00+00:00,25813.6,26802.7,26802.7,23874.4,0.001,6,stop,-0.9891000000000022,-1.0180389650000021,0.028938965000000004,0.013000000000000001,0.0,-1.0864000000000016,1.0365999999999986,-0.03943808554405438,False,False,tsm_pressure_zone
107,BTCUSDT,short,2023-06-19T00:00:00+00:00,2023-06-19T00:00:00+00:00,26316.4,26902.7,26902.7,25183.7,0.001,0,stop_entry_bar,-0.5862999999999993,-0.6155705049999993,0.029270505000000006,0.013199999999997089,0.0,-0.7605999999999986,0.07520000000000072,-0.02339113651563281,True,False,tsm_pressure_zone
108,BTCUSDT,long,2023-06-20T00:00:00+00:00,2023-06-20T00:00:00+00:00,26842.1,28149.1,26168.2,28149.1,0.001,0,target_entry_bar,1.307,1.27675484,0.03024516,0.0135,0.0,-0.20819999999999708,1.5557000000000007,0.047565385718703085,True,False,tsm_pressure_zone
109,BTCUSDT,long,2023-06-28T00:00:00+00:00,2023-06-28T00:00:00+00:00,30698.6,29887.1,29887.1,32275.4,0.001,0,stop_entry_bar,-0.8115,-0.844822135,0.033322135,0.015399999999997818,0.0,-0.894,0.003200000000000728,-0.027519891297974504,True,False,tsm_pressure_zone
110,BTCUSDT,long,2023-07-01T00:00:00+00:00,2023-07-18T00:00:00+00:00,30475.5,29497.1,29497.1,32386.5,0.001,17,stop,-0.9784000000000015,-1.0113849300000015,0.03298493,0.015299999999999273,0.0,-1.0755000000000001,1.3745,-0.03318681990451351,False,False,tsm_pressure_zone
111,BTCUSDT,long,2023-07-20T00:00:00+00:00,2023-07-24T00:00:00+00:00,29910.5,29397.1,29397.1,30892.4,0.001,4,stop,-0.5134000000000014,-0.5460191800000014,0.03261918,0.015,0.0,-1.0805,0.5095000000000001,-0.01825510038280876,False,False,tsm_pressure_zone
